event_player_key,event_key,game_id,player_id,event_index,player_role,role_number,period,event_type,player_game_number,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,Type,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_team,player_name,play_detail,period_id,venue_id,event_type_id,event_detail_id,event_detail_2_id,success_id,play_detail_success_id,zone_id,play_detail_id,play_detail_2_id,role_id,home_team_id,away_team_id,player_team_id,shift_key
EP1898711135,EV1898702338,18987,P100105,2338.0,opp_team_player_1,1.0,3.0,Possession,9.0,,2338.0,9.0,52.0,9.0,49.0,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,,1.0,222.0,Velodrome,Outlaws,Possession,,,,90.0,3.0,592.0,589.0,143.0,2303.0,2791.0,2786.0,2794.0,Velodrome,Ronnie Pinnell,Defensive_PlayPossession-StickCheck,P0003,VN0002,ET0013,,,,,,PD0038,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711136,EV1898702339,18987,P100214,2339.0,event_team_player_1,1.0,3.0,Pass,12.0,,2339.0,9.0,49.0,,,e,,,,Away,a,Offensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,589.0,589.0,143.0,2303.0,2794.0,2789.0,2794.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711137,EV1898702339,18987,P100004,2339.0,opp_team_player_1,1.0,3.0,Pass,3.0,,2339.0,9.0,49.0,,,o,,,,Away,a,Defensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,589.0,589.0,143.0,2303.0,2794.0,2789.0,2794.0,Outlaws,Cesar Shinall,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0008,N10010,N10007,N10007,SH1898700090
EP1898711138,EV1898702340,18987,P100004,2340.0,event_team_player_1,1.0,3.0,Pass,3.0,,2340.0,9.0,47.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,OffensivePlay_Pass-Reverse,s,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,587.0,587.0,143.0,2303.0,2796.0,2791.0,2796.0,Outlaws,Cesar Shinall,OffensivePlay_Pass-SecondTouch,P0003,VN0002,ET0009,ED0010,,,SC0001,,PD0085,P20035,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711139,EV1898702340,18987,P100214,2340.0,opp_team_player_1,1.0,3.0,Pass,12.0,,2340.0,9.0,47.0,,,o,,,,Away,a,Defensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,587.0,587.0,143.0,2303.0,2796.0,2791.0,2796.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0008,N10010,N10007,N10007,SH1898700090
EP1898711140,EV1898702341,18987,P100214,2341.0,event_team_player_1,1.0,3.0,Pass,12.0,,2341.0,9.0,45.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,OffensivePlay_Zone-Cycle,s,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,585.0,585.0,143.0,2303.0,2798.0,2793.0,2798.0,Outlaws,Ryan Kiehl,OffensivePlay_Pass-SecondTouch,P0003,VN0002,ET0009,ED0010,,,SC0001,,PD0085,P20047,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711141,EV1898702341,18987,P100032,2341.0,opp_team_player_1,1.0,3.0,Pass,4.0,,2341.0,9.0,45.0,,,o,,,,Away,a,Defensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,585.0,585.0,143.0,2303.0,2798.0,2793.0,2798.0,Outlaws,Trevor Chavez,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0008,N10010,N10007,N10007,SH1898700090
EP1898711142,EV1898702342,18987,P100032,2342.0,event_team_player_1,1.0,3.0,Possession,4.0,,2342.0,9.0,44.0,9.0,39.0,e,,,,Away,a,Offensive,,,,,,1.0,222.0,Velodrome,Outlaws,Possession,,,,90.0,5.0,584.0,579.0,143.0,2303.0,2799.0,2794.0,2804.0,Outlaws,Trevor Chavez,,P0003,VN0002,ET0013,,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711143,EV1898702342,18987,P100001,2342.0,opp_team_player_1,1.0,3.0,Possession,70.0,,2342.0,9.0,44.0,9.0,39.0,o,,,,Away,a,Defensive,,,,,,1.0,222.0,Velodrome,Outlaws,Possession,,,,90.0,5.0,584.0,579.0,143.0,2303.0,2799.0,2794.0,2804.0,Velodrome,Sam Downs,,P0003,VN0002,ET0013,,,,,,,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711144,EV1898702343,18987,P100032,2343.0,event_team_player_1,1.0,3.0,Pass,4.0,,2343.0,9.0,39.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-Cycle,,s,1.0,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,579.0,579.0,143.0,2303.0,2804.0,2799.0,2804.0,Outlaws,Trevor Chavez,OffensivePlay_Zone-Cycle,P0003,VN0002,ET0009,ED0010,,,SC0001,,PD0100,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711145,EV1898702343,18987,P100004,2343.0,event_team_player_2,2.0,3.0,Pass,3.0,,2343.0,9.0,39.0,,,e,,,,Away,a,Offensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,579.0,579.0,143.0,2303.0,2804.0,2799.0,2804.0,Outlaws,Cesar Shinall,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711146,EV1898702343,18987,P100001,2343.0,opp_team_player_1,1.0,3.0,Pass,70.0,,2343.0,9.0,39.0,,,o,,,,Away,a,Defensive,,,,,,1.0,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,579.0,579.0,143.0,2303.0,2804.0,2799.0,2804.0,Velodrome,Sam Downs,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711147,EV1898702344,18987,P100004,2344.0,event_team_player_1,1.0,3.0,Pass,3.0,,2344.0,9.0,38.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,OffensivePlay_Zone-Cycle,s,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,578.0,578.0,143.0,2303.0,2805.0,2800.0,2805.0,Outlaws,Cesar Shinall,OffensivePlay_Pass-SecondTouch,P0003,VN0002,ET0009,ED0010,,,SC0001,,PD0085,P20047,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711148,EV1898702344,18987,P100170,2344.0,event_team_player_2,2.0,3.0,Pass,25.0,,2344.0,9.0,38.0,,,e,,,,Away,a,Offensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,578.0,578.0,143.0,2303.0,2805.0,2800.0,2805.0,Outlaws,Kennen Newsham,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711149,EV1898702345,18987,P100170,2345.0,event_team_player_1,1.0,3.0,Pass,25.0,,2345.0,9.0,37.0,,,e,,,,Away,a,Offensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,577.0,577.0,143.0,2303.0,2806.0,2801.0,2806.0,Outlaws,Kennen Newsham,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711150,EV1898702345,18987,P100214,2345.0,event_team_player_2,2.0,3.0,Pass,12.0,,2345.0,9.0,37.0,,,e,,,,Away,a,Offensive,,,,,,,222.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,577.0,577.0,143.0,2303.0,2806.0,2801.0,2806.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711151,EV1898702346,18987,P100214,2346.0,event_team_player_1,1.0,3.0,Pass,12.0,9205.0,9205.0,9.0,35.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,,u,1.0,222.0,Velodrome,Outlaws,Pass,Pass_Missed,,,90.0,0.0,575.0,575.0,143.0,2303.0,2808.0,2803.0,2808.0,Outlaws,Ryan Kiehl,OffensivePlay_Pass-SecondTouch,P0003,VN0002,ET0009,ED0011,,,SC0002,,PD0085,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711152,EV1898702346,18987,P100016,2346.0,opp_team_player_1,1.0,3.0,Pass,39.0,9205.0,9205.0,9.0,35.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPass-PassDeflected,,s,,222.0,Velodrome,Outlaws,Pass,Pass_Missed,,,90.0,0.0,575.0,575.0,143.0,2303.0,2808.0,2803.0,2808.0,Velodrome,Wyatt Crandall,Defensive_PlayPass-PassDeflected,P0003,VN0002,ET0009,ED0011,,,SC0001,,PD0026,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711153,EV1898702346,18987,P100105,2346.0,opp_team_player_2,2.0,3.0,Pass,9.0,9205.0,9205.0,9.0,35.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,s,1.0,222.0,Velodrome,Outlaws,Pass,Pass_Missed,,,90.0,0.0,575.0,575.0,143.0,2303.0,2808.0,2803.0,2808.0,Velodrome,Ronnie Pinnell,Defensive_PlayPossession-StickCheck,P0003,VN0002,ET0009,ED0011,,,SC0001,,PD0038,,RL0009,N10010,N10007,N10010,SH1898700090
EP1898711154,EV1898702347,18987,P100214,2347.0,event_team_player_1,1.0,3.0,Turnover,12.0,9205.0,9205.0,9.0,35.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Pass-SecondTouch,,u,1.0,222.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,90.0,0.0,575.0,575.0,143.0,2303.0,2808.0,2803.0,2808.0,Outlaws,Ryan Kiehl,OffensivePlay_Pass-SecondTouch,P0003,VN0002,ET0019,ED0048,,,SC0002,,PD0085,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711155,EV1898702347,18987,P100016,2347.0,opp_team_player_1,1.0,3.0,Turnover,39.0,9205.0,9205.0,9.0,35.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPass-PassDeflected,,s,,222.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,90.0,0.0,575.0,575.0,143.0,2303.0,2808.0,2803.0,2808.0,Velodrome,Wyatt Crandall,Defensive_PlayPass-PassDeflected,P0003,VN0002,ET0019,ED0048,,,SC0001,,PD0026,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711156,EV1898702347,18987,P100105,2347.0,opp_team_player_2,2.0,3.0,Turnover,9.0,9205.0,9205.0,9.0,35.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,s,1.0,222.0,Velodrome,Outlaws,Turnover,Turnover_Giveaway,,,90.0,0.0,575.0,575.0,143.0,2303.0,2808.0,2803.0,2808.0,Velodrome,Ronnie Pinnell,Defensive_PlayPossession-StickCheck,P0003,VN0002,ET0019,ED0048,,,SC0001,,PD0038,,RL0009,N10010,N10007,N10010,SH1898700090
EP1898711157,EV1898702348,18987,P100001,2348.0,event_team_player_1,1.0,3.0,Possession,70.0,,2348.0,9.0,33.0,,,e,,,,Home,h,Offensive,,,OffensivePlay_Zone-PuckRetreivalPass,,s,,222.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,90.0,0.0,573.0,573.0,143.0,2303.0,2810.0,2805.0,2810.0,Velodrome,Sam Downs,OffensivePlay_Zone-PuckRetreivalPass,P0003,VN0001,ET0013,ED0021,,,SC0001,,PD0113,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711158,EV1898702349,18987,P100001,2349.0,event_team_player_1,1.0,3.0,Zone_Entry_Exit,70.0,9206.0,9206.0,9.0,33.0,,,e,,,,Home,h,Offensive,,,,,,,223.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,90.0,0.0,573.0,573.0,143.0,2303.0,2810.0,2805.0,2810.0,Velodrome,Sam Downs,,P0003,VN0001,ET0020,ED0053,,,,,,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711159,EV1898702350,18987,P100001,2350.0,event_team_player_1,1.0,3.0,Zone_Entry_Exit,70.0,9206.0,9206.0,9.0,33.0,,,e,,,,Home,h,Offensive,,,,,,,224.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,0.0,573.0,573.0,143.0,2303.0,2810.0,2805.0,2810.0,Velodrome,Sam Downs,,P0003,VN0001,ET0020,ED0052,,,,,,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711160,EV1898702351,18987,P100032,2351.0,event_team_player_1,1.0,3.0,Possession,4.0,,2351.0,9.0,27.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRetrievalDumpIn,,s,,224.0,Velodrome,Outlaws,Possession,PuckRetrieval,,,90.0,0.0,567.0,567.0,143.0,2303.0,2816.0,2811.0,2816.0,Outlaws,Trevor Chavez,OffensivePlay_Zone-PuckRetrievalDumpIn,P0003,VN0002,ET0013,ED0021,,,SC0001,,PD0117,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711161,EV1898702352,18987,P100032,2352.0,event_team_player_1,1.0,3.0,Zone_Entry_Exit,4.0,,2352.0,9.0,27.0,9.0,24.0,e,,,,Away,a,Offensive,,,,,,,225.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,90.0,3.0,567.0,564.0,143.0,2303.0,2816.0,2811.0,2819.0,Outlaws,Trevor Chavez,,P0003,VN0002,ET0020,ED0053,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711162,EV1898702353,18987,P100032,2353.0,event_team_player_1,1.0,3.0,Possession,4.0,,2353.0,9.0,24.0,9.0,22.0,e,,,,Away,a,Offensive,,,,,,1.0,225.0,Velodrome,Outlaws,Possession,,,,90.0,2.0,564.0,562.0,143.0,2303.0,2819.0,2814.0,2821.0,Outlaws,Trevor Chavez,,P0003,VN0002,ET0013,,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711163,EV1898702353,18987,P100001,2353.0,opp_team_player_1,1.0,3.0,Possession,70.0,,2353.0,9.0,24.0,9.0,22.0,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,s,1.0,225.0,Velodrome,Outlaws,Possession,,,,90.0,2.0,564.0,562.0,143.0,2303.0,2819.0,2814.0,2821.0,Velodrome,Sam Downs,Defensive_PlayPossession-StickCheck,P0003,VN0002,ET0013,,,,SC0001,,PD0038,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711164,EV1898702354,18987,P100001,2354.0,event_team_player_1,1.0,3.0,Turnover,70.0,,2354.0,9.0,22.0,,,e,,,,Home,h,Defensive,,,Defensive_PlayPossession-StickCheck,,s,1.0,225.0,Velodrome,Outlaws,Turnover,Turnover_Takeaway,,,90.0,0.0,562.0,562.0,143.0,2303.0,2821.0,2816.0,2821.0,Velodrome,Sam Downs,Defensive_PlayPossession-StickCheck,P0003,VN0001,ET0019,ED0049,,,SC0001,,PD0038,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711165,EV1898702354,18987,P100032,2354.0,opp_team_player_1,1.0,3.0,Turnover,4.0,,2354.0,9.0,22.0,,,o,,,,Home,h,Offensive,,,,,,1.0,225.0,Velodrome,Outlaws,Turnover,Turnover_Takeaway,,,90.0,0.0,562.0,562.0,143.0,2303.0,2821.0,2816.0,2821.0,Outlaws,Trevor Chavez,,P0003,VN0001,ET0019,ED0049,,,,,,,RL0008,N10010,N10007,N10007,SH1898700090
EP1898711166,EV1898702355,18987,P100001,2355.0,event_team_player_1,1.0,3.0,Stoppage,70.0,9207.0,9207.0,9.0,20.0,,,e,,,,Home,h,,,,,,,,225.0,Velodrome,Outlaws,Stoppage,Stoppage_Play,,,90.0,0.0,560.0,560.0,143.0,2303.0,2823.0,2818.0,2823.0,Velodrome,Sam Downs,,P0003,VN0001,ET0017,ED0044,,,,,,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711167,EV1898702356,18987,P100001,2356.0,event_team_player_1,1.0,3.0,DeadIce,70.0,9207.0,9207.0,9.0,20.0,9.0,3.0,e,,,,Home,h,,,,,,,,225.0,Velodrome,Outlaws,DeadIce,,,,90.0,17.0,560.0,543.0,143.0,2303.0,2823.0,2818.0,2840.0,Velodrome,Sam Downs,,P0003,VN0001,ET0002,,,,,,,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711168,EV1898702357,18987,P100004,2357.0,event_team_player_1,1.0,3.0,Faceoff,3.0,,2357.0,9.0,20.0,,,e,,,,Away,a,Offensive,,,,,,,225.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,90.0,0.0,560.0,560.0,143.0,2303.0,2823.0,2818.0,2823.0,Outlaws,Cesar Shinall,,P0003,VN0002,ET0003,ED0005,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711169,EV1898702357,18987,P100001,2357.0,opp_team_player_1,1.0,3.0,Faceoff,70.0,,2357.0,9.0,20.0,,,o,,,,Away,a,Defensive,,,,,,,225.0,Velodrome,Outlaws,Faceoff,Faceoff_AfterStoppage,,,90.0,0.0,560.0,560.0,143.0,2303.0,2823.0,2818.0,2823.0,Velodrome,Sam Downs,,P0003,VN0002,ET0003,ED0005,,,,,,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711170,EV1898702358,18987,P100170,2358.0,event_team_player_1,1.0,3.0,Possession,25.0,,2358.0,9.0,0.0,8.0,55.0,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryFaceoff,,s,1.0,225.0,Velodrome,Outlaws,Possession,PuckRecovery,,,90.0,5.0,540.0,535.0,143.0,2303.0,2843.0,2838.0,2848.0,Outlaws,Kennen Newsham,OffensivePlay_Zone-PuckRecoveryFaceoff,P0003,VN0002,ET0013,ED0020,,,SC0001,,PD0106,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711171,EV1898702358,18987,P100001,2358.0,opp_team_player_1,1.0,3.0,Possession,70.0,,2358.0,9.0,0.0,8.0,55.0,o,,,,Away,a,Defensive,,,,,,1.0,225.0,Velodrome,Outlaws,Possession,PuckRecovery,,,90.0,5.0,540.0,535.0,143.0,2303.0,2843.0,2838.0,2848.0,Velodrome,Sam Downs,,P0003,VN0002,ET0013,ED0020,,,,,,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711172,EV1898702359,18987,P100170,2359.0,event_team_player_1,1.0,3.0,Zone_Entry_Exit,25.0,,2359.0,8.0,55.0,8.0,53.0,e,,,,Away,a,Offensive,,,,,,1.0,226.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,2.0,535.0,533.0,143.0,2303.0,2848.0,2843.0,2850.0,Outlaws,Kennen Newsham,,P0003,VN0002,ET0020,ED0052,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711173,EV1898702359,18987,P100214,2359.0,event_team_player_2,2.0,3.0,Zone_Entry_Exit,12.0,,2359.0,8.0,55.0,8.0,53.0,e,,,,Away,a,Offensive,,,,,,,226.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,2.0,535.0,533.0,143.0,2303.0,2848.0,2843.0,2850.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0020,ED0052,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711174,EV1898702359,18987,P100001,2359.0,opp_team_player_1,1.0,3.0,Zone_Entry_Exit,70.0,,2359.0,8.0,55.0,8.0,53.0,o,,,,Away,a,Defensive,,,,,,1.0,226.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,2.0,535.0,533.0,143.0,2303.0,2848.0,2843.0,2850.0,Velodrome,Sam Downs,,P0003,VN0002,ET0020,ED0052,,,,,,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711175,EV1898702359,18987,P100108,2359.0,opp_team_player_2,2.0,3.0,Zone_Entry_Exit,22.0,,2359.0,8.0,55.0,8.0,53.0,o,,,,Away,a,Defensive,,,,,,,226.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,2.0,535.0,533.0,143.0,2303.0,2848.0,2843.0,2850.0,Velodrome,Robert Mayfield,,P0003,VN0002,ET0020,ED0052,,,,,,,RL0009,N10010,N10007,N10010,SH1898700090
EP1898711176,EV1898702360,18987,P100170,2360.0,event_team_player_1,1.0,3.0,Pass,25.0,,2360.0,8.0,53.0,,,e,,,,Away,a,Offensive,,,,,,1.0,226.0,Velodrome,Outlaws,Pass,Pass_Missed,,,90.0,0.0,533.0,533.0,143.0,2303.0,2850.0,2845.0,2850.0,Outlaws,Kennen Newsham,,P0003,VN0002,ET0009,ED0011,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711177,EV1898702360,18987,P100214,2360.0,event_team_player_2,2.0,3.0,Pass,12.0,,2360.0,8.0,53.0,,,e,,,,Away,a,Offensive,,,,,,,226.0,Velodrome,Outlaws,Pass,Pass_Missed,,,90.0,0.0,533.0,533.0,143.0,2303.0,2850.0,2845.0,2850.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0009,ED0011,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711178,EV1898702360,18987,P100001,2360.0,opp_team_player_1,1.0,3.0,Pass,70.0,,2360.0,8.0,53.0,,,o,,,,Away,a,Defensive,,,,,,1.0,226.0,Velodrome,Outlaws,Pass,Pass_Missed,,,90.0,0.0,533.0,533.0,143.0,2303.0,2850.0,2845.0,2850.0,Velodrome,Sam Downs,,P0003,VN0002,ET0009,ED0011,,,,,,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711179,EV1898702361,18987,P100170,2361.0,event_team_player_1,1.0,3.0,Possession,25.0,,2361.0,8.0,51.0,,,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryPass,,u,,226.0,Velodrome,Outlaws,Possession,PuckRecovery,,,90.0,0.0,531.0,531.0,143.0,2303.0,2852.0,2847.0,2852.0,Outlaws,Kennen Newsham,OffensivePlay_Zone-PuckRecoveryPass,P0003,VN0002,ET0013,ED0020,,,SC0002,,PD0108,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711180,EV1898702362,18987,,2362.0,event_team_player_1,1.0,3.0,Zone_Entry_Exit,,,2362.0,8.0,51.0,,,e,,,,Home,h,Offensive,,,,,,,227.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Exit,,,90.0,0.0,531.0,531.0,143.0,2303.0,2852.0,2847.0,2852.0,Velodrome,,,P0003,VN0001,ET0020,ED0053,,,,,,,RL0001,N10010,N10007,N10010,SH1898700090
EP1898711181,EV1898702363,18987,P100032,2363.0,event_team_player_1,1.0,3.0,Possession,4.0,,2363.0,8.0,49.0,8.0,45.0,e,,,,Away,a,Offensive,,,OffensivePlay_Zone-PuckRecoveryTurnover,,s,,227.0,Velodrome,Outlaws,Possession,PuckRecovery,,,90.0,4.0,529.0,525.0,143.0,2303.0,2854.0,2849.0,2858.0,Outlaws,Trevor Chavez,OffensivePlay_Zone-PuckRecoveryTurnover,P0003,VN0002,ET0013,ED0020,,,SC0001,,PD0111,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711182,EV1898702364,18987,P100032,2364.0,event_team_player_1,1.0,3.0,Pass,4.0,9208.0,9208.0,8.0,45.0,,,e,,,,Away,a,Offensive,,,,,,,227.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,525.0,525.0,143.0,2303.0,2858.0,2853.0,2858.0,Outlaws,Trevor Chavez,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711183,EV1898702364,18987,P100214,2364.0,event_team_player_2,2.0,3.0,Pass,12.0,9208.0,9208.0,8.0,45.0,,,e,,,,Away,a,Offensive,,,,,,,227.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,525.0,525.0,143.0,2303.0,2858.0,2853.0,2858.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0009,ED0010,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711184,EV1898702364,18987,P100001,2364.0,opp_team_player_1,1.0,3.0,Pass,70.0,9208.0,9208.0,8.0,45.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPass-InShotPassLane,,,,227.0,Velodrome,Outlaws,Pass,Pass_Completed,,,90.0,0.0,525.0,525.0,143.0,2303.0,2858.0,2853.0,2858.0,Velodrome,Sam Downs,Defensive_PlayPass-InShotPassLane,P0003,VN0002,ET0009,ED0010,,,,,PD0025,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711185,EV1898702365,18987,P100032,2365.0,event_team_player_1,1.0,3.0,Zone_Entry_Exit,4.0,9208.0,9208.0,8.0,45.0,,,e,,,,Away,a,Offensive,,,,,,,228.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,0.0,525.0,525.0,143.0,2303.0,2858.0,2853.0,2858.0,Outlaws,Trevor Chavez,,P0003,VN0002,ET0020,ED0052,,,,,,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711186,EV1898702365,18987,P100214,2365.0,event_team_player_2,2.0,3.0,Zone_Entry_Exit,12.0,9208.0,9208.0,8.0,45.0,,,e,,,,Away,a,Offensive,,,,,,,228.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,0.0,525.0,525.0,143.0,2303.0,2858.0,2853.0,2858.0,Outlaws,Ryan Kiehl,,P0003,VN0002,ET0020,ED0052,,,,,,,RL0002,N10010,N10007,N10007,SH1898700090
EP1898711187,EV1898702365,18987,P100001,2365.0,opp_team_player_1,1.0,3.0,Zone_Entry_Exit,70.0,9208.0,9208.0,8.0,45.0,,,o,,,,Away,a,Defensive,,,Defensive_PlayPass-InShotPassLane,,,,228.0,Velodrome,Outlaws,Zone_Entry_Exit,Zone_Entry,,,90.0,0.0,525.0,525.0,143.0,2303.0,2858.0,2853.0,2858.0,Velodrome,Sam Downs,Defensive_PlayPass-InShotPassLane,P0003,VN0002,ET0020,ED0052,,,,,PD0025,,RL0008,N10010,N10007,N10010,SH1898700090
EP1898711188,EV1898702366,18987,P100214,2366.0,event_team_player_1,1.0,3.0,Possession,12.0,,2366.0,8.0,43.0,8.0,40.0,e,,,,Away,a,Offensive,,,OffensivePlay_Possession-Delay,,,1.0,228.0,Velodrome,Outlaws,Possession,,,,90.0,3.0,523.0,520.0,143.0,2303.0,2860.0,2855.0,2863.0,Outlaws,Ryan Kiehl,OffensivePlay_Possession-Delay,P0003,VN0002,ET0013,,,,,,PD0090,,RL0001,N10010,N10007,N10007,SH1898700090
EP1898711189,EV1898702366,18987,P100001,2366.0,opp_team_player_1,1.0,3.0,Possession,70.0,,2366.0,8.0,43.0,8.0,40.0,o,,,,Away,a,Defensive,,,Defensive_PlayPossession-StickCheck,,,1.0,228.0,Velodrome,Outlaws,Possession,,,,90.0,3.0,523.0,520.0,143.0,2303.0,2860.0,2855.0,2863.0,Velodrome,Sam Downs,Defensive_PlayPossession-StickCheck,P0003,VN0002,ET0013,,,,,,PD0038,,RL0008,N10010,N10007,N10010,SH1898700090
